,temp,precip,inflow_ams,inflow_rtm
2023-07-07 21:45:00,17.858627481004824,0.0,1021,444
2023-07-07 22:00:00,17.76511064285861,0.0,297,141
2023-07-07 22:15:00,17.672563309729895,0.0,1197,474
2023-07-07 22:30:00,17.581227857873053,0.0,306,189
2023-07-07 22:45:00,17.49134666354246,0.0,768,539
2023-07-07 23:00:00,17.403162102992486,0.0,283,145
2023-07-07 23:15:00,17.31691655247751,0.0,890,375
2023-07-07 23:30:00,17.23285238825191,0.0,381,143
2023-07-07 23:45:00,17.15121198657005,0.0,1095,390
2023-07-08 00:00:00,17.072237723686317,0.0,95,96
2023-07-08 00:15:00,16.996171975855077,0.0,247,408
2023-07-08 00:30:00,16.923257119330703,0.0,95,132
2023-07-08 00:45:00,16.85373553036758,0.0,256,81
2023-07-08 01:00:00,16.787849585220073,0.0,84,83
2023-07-08 01:15:00,16.725841660142564,0.0,278,299
2023-07-08 01:30:00,16.667954131389422,0.0,84,130
2023-07-08 01:45:00,16.61442937521502,0.0,270,111
2023-07-08 02:00:00,16.565509767873742,0.0,151,88
2023-07-08 02:15:00,16.521437685619954,0.0,405,292
2023-07-08 02:30:00,16.482455504708035,0.0,127,105
2023-07-08 02:45:00,16.448805601392355,0.0,287,81
2023-07-08 03:00:00,16.420730351927293,0.0,154,100
2023-07-08 03:15:00,16.39847213256722,1.0155183236791154,310,333
2023-07-08 03:30:00,16.38227331956652,1.8764331882746133,116,91
2023-07-08 03:45:00,16.372376289179552,2.4516781098645106,341,143
2023-07-08 04:00:00,16.369023417660703,2.6536772637449455,120,101
2023-07-08 04:15:00,16.3794097490138,2.4516781098645106,329,317
2023-07-08 04:30:00,16.409864585015256,1.8764331882746133,105,100
2023-07-08 04:45:00,16.459331688578317,1.0155183236791157,363,152
2023-07-08 05:00:00,16.52675482261623,3.249817367015354e-16,103,126
2023-07-08 05:15:00,16.611077750042227,0.0,434,246
2023-07-08 05:30:00,16.711244233769566,0.0,142,93
2023-07-08 05:45:00,16.82619803671148,0.0,315,98
2023-07-08 06:00:00,16.954882921781223,0.0,99,112
2023-07-08 06:15:00,17.096242651892034,0.0,309,411
2023-07-08 06:30:00,17.24922098995716,0.0,147,93
2023-07-08 06:45:00,17.412761698889838,0.0,304,111
2023-07-08 07:00:00,17.585808541603324,0.0,117,90
2023-07-08 07:15:00,17.767305281010852,0.0,243,232
2023-07-08 07:30:00,17.956195680025672,0.0,150,139
2023-07-08 07:45:00,18.151423501561023,0.0,383,86
2023-07-08 08:00:00,18.351932508530158,0.0,140,155
2023-07-08 08:15:00,18.556666463846312,0.0,363,418
2023-07-08 08:30:00,18.764569130422736,0.0,129,105
2023-07-08 08:45:00,18.97458427117267,0.0,350,148
2023-07-08 09:00:00,19.185655649009362,0.0,289,126
2023-07-08 09:15:00,19.39672702684605,0.0,315,247
2023-07-08 09:30:00,19.606742167595986,0.0,92,90
2023-07-08 09:45:00,19.81464483417241,0.0,269,105
2023-07-08 10:00:00,20.019378789488567,0.0,370,329
2023-07-08 10:15:00,20.219887796457698,0.0,1080,820
2023-07-08 10:30:00,20.41511561799305,0.0,364,1017
2023-07-08 10:45:00,20.60400601700787,0.0,872,290
2023-07-08 11:00:00,20.7855027564154,0.0,364,333
2023-07-08 11:15:00,20.958549599128883,0.0,863,860
2023-07-08 11:30:00,21.122090308061566,0.0,336,365
2023-07-08 11:45:00,21.27506864612669,0.0,918,321
2023-07-08 12:00:00,21.416428376237498,0.0,338,311
2023-07-08 12:15:00,21.54511326130724,0.0,986,962
2023-07-08 12:30:00,21.660067064249155,0.0,350,1144
2023-07-08 12:45:00,21.76023354797649,0.0,1049,308
2023-07-08 13:00:00,21.84455647540249,0.0,308,368
2023-07-08 13:15:00,21.911979609440404,0.0,854,895
2023-07-08 13:30:00,21.96144671300346,0.0,370,328
2023-07-08 13:45:00,21.991901549004922,0.0,995,364
2023-07-08 14:00:00,22.00228788035802,0.0,107,155
2023-07-08 14:15:00,21.997402303564645,0.0,243,259
2023-07-08 14:30:00,21.98298102266853,0.0,119,267
2023-07-08 14:45:00,21.95937721189571,0.0,234,128
2023-07-08 15:00:00,21.926944045472215,0.0,96,83
2023-07-08 15:15:00,21.88603469762406,0.0,254,256
2023-07-08 15:30:00,21.837002342577282,0.0,153,140
2023-07-08 15:45:00,21.780200154557903,0.0,284,100
2023-07-08 16:00:00,21.715981307791953,0.0,120,96
2023-07-08 16:15:00,21.644698976505463,0.0,381,374
2023-07-08 16:30:00,21.566706334924454,0.0,126,350
2023-07-08 16:45:00,21.482356557274954,0.0,312,142
2023-07-08 17:00:00,21.392002817782988,0.0,141,80
2023-07-08 17:15:00,21.295998290674596,0.0,330,317
2023-07-08 17:30:00,21.194696150175787,0.0,127,158
2023-07-08 17:45:00,21.0884495705126,0.0,293,129
2023-07-08 18:00:00,20.97761172591106,0.0,356,366
2023-07-08 18:15:00,20.862535790597192,0.0,898,841
2023-07-08 18:30:00,20.743574938797025,0.0,366,350
2023-07-08 18:45:00,20.621082344736585,0.0,857,323
2023-07-08 19:00:00,20.495411182641902,0.0,336,348
2023-07-08 19:15:00,20.366914626739,0.0,913,807
2023-07-08 19:30:00,20.23594585125391,0.0,282,283
2023-07-08 19:45:00,20.102858030412655,0.0,991,303
2023-07-08 20:00:00,19.96800433844126,0.0,323,345
2023-07-08 20:15:00,19.83173794956576,0.0,1083,810
2023-07-08 20:30:00,19.694412038012178,0.0,313,345
2023-07-08 20:45:00,19.556379778006544,0.0,866,346
2023-07-08 21:00:00,19.41799434377488,0.0,338,348
2023-07-08 21:15:00,19.279608909543214,0.0,826,991
2023-07-08 21:30:00,19.141576649537576,0.0,352,358
2023-07-08 21:45:00,19.004250737983995,0.0,960,376
2023-07-08 22:00:00,18.867984349108497,0.0,117,85
2023-07-08 22:15:00,18.733130657137103,0.0,354,229
2023-07-08 22:30:00,18.60004283629585,0.0,86,107
2023-07-08 22:45:00,18.469074060810758,0.0,279,154
2023-07-08 23:00:00,18.340577504907856,0.0,87,95
2023-07-08 23:15:00,18.214906342813173,0.0,418,269
2023-07-08 23:30:00,18.092413748752733,0.0,121,130
2023-07-08 23:45:00,17.973452896952566,0.0,318,92
2023-07-09 00:00:00,17.858376961638697,0.0,106,151
2023-07-09 00:15:00,17.747539117037157,0.0,348,267
2023-07-09 00:30:00,17.64129253737397,0.0,96,157
2023-07-09 00:45:00,17.539990396875165,0.0,360,82
2023-07-09 01:00:00,17.443985869766767,0.0,84,159
2023-07-09 01:15:00,17.353632130274804,0.0,375,419
2023-07-09 01:30:00,17.269282352625304,0.0,141,131
2023-07-09 01:45:00,17.191289711044295,0.0,309,123
2023-07-09 02:00:00,17.1200073797578,0.0,109,134
2023-07-09 02:15:00,17.05578853299185,0.0,244,249
2023-07-09 02:30:00,16.998986344972476,0.0,87,114
2023-07-09 02:45:00,16.949953989925696,0.0,332,81
2023-07-09 03:00:00,16.909044642077546,0.0,140,142
2023-07-09 03:15:00,16.876611475654045,0.0,373,419
2023-07-09 03:30:00,16.853007664881225,0.0,146,99
2023-07-09 03:45:00,16.838586383985117,0.0,434,93
2023-07-09 04:00:00,16.83370080719174,0.0,119,107
2023-07-09 04:15:00,16.83803251476899,0.0,325,233
2023-07-09 04:30:00,16.85073396241076,0.0,142,114
2023-07-09 04:45:00,16.871364637482074,0.0,451,96
2023-07-09 05:00:00,16.899484027347956,0.0,114,95
2023-07-09 05:15:00,16.934651619373437,0.0,377,263
2023-07-09 05:30:00,16.976426900923535,0.0,104,146
2023-07-09 05:45:00,17.02436935936328,0.0,435,144
2023-07-09 06:00:00,17.078038482057693,0.0,151,131
2023-07-09 06:15:00,17.136993756371805,0.0,404,247
2023-07-09 06:30:00,17.20079466967064,0.0,81,158
2023-07-09 06:45:00,17.26900070931922,0.0,283,87
2023-07-09 07:00:00,17.341171362682566,0.0,158,104
2023-07-09 07:15:00,17.416866117125714,0.0,351,393
2023-07-09 07:30:00,17.495644460013686,0.0,88,154
2023-07-09 07:45:00,17.577065878711505,0.0,399,142
2023-07-09 08:00:00,17.6606898605842,0.0,90,84
2023-07-09 08:15:00,17.74607589299679,0.0,317,233
2023-07-09 08:30:00,17.832783463314307,0.0,141,113
2023-07-09 08:45:00,17.92037205890177,0.0,360,81
2023-07-09 09:00:00,18.00840116712421,0.0,217,127
2023-07-09 09:15:00,18.09643027534665,0.0,297,253
2023-07-09 09:30:00,18.184018870934118,0.0,139,139
2023-07-09 09:45:00,18.270726441251632,0.0,348,103
2023-07-09 10:00:00,18.356112473664222,0.0,378,305
2023-07-09 10:15:00,18.439736455536917,0.0,1021,776
2023-07-09 10:30:00,18.521157874234735,0.0,357,926
2023-07-09 10:45:00,18.599936217122703,0.0,910,378
2023-07-09 11:00:00,18.675630971565855,0.0,355,374
2023-07-09 11:15:00,18.747801624929206,0.0,809,864
2023-07-09 11:30:00,18.816007664577786,0.0,364,366
2023-07-09 11:45:00,18.879808577876616,0.0,899,281
2023-07-09 12:00:00,18.93876385219073,0.0,345,338
2023-07-09 12:15:00,18.992432974885144,0.0,843,886
2023-07-09 12:30:00,19.040375433324886,0.0,318,1075
2023-07-09 12:45:00,19.082150714874984,0.0,866,331
2023-07-09 13:00:00,19.117318306900465,0.0,316,365
2023-07-09 13:15:00,19.145437696766347,0.0,995,942
2023-07-09 13:30:00,19.16606837183766,0.0,293,291
2023-07-09 13:45:00,19.17876981947943,0.0,1021,376
2023-07-09 14:00:00,19.18310152705668,0.0,157,140
2023-07-09 14:15:00,19.179655663901638,0.0,337,295
2023-07-09 14:30:00,19.169484140130734,0.0,116,482
2023-07-09 14:45:00,19.152836054285295,0.0,287,159
2023-07-09 15:00:00,19.12996050490665,0.0,132,123
2023-07-09 15:15:00,19.101106590536123,0.0,314,303
2023-07-09 15:30:00,19.066523409715042,0.0,159,136
2023-07-09 15:45:00,19.026460060984746,0.0,294,81
2023-07-09 16:00:00,18.981165642886552,0.0,157,110
2023-07-09 16:15:00,18.930889253961794,0.0,384,382
2023-07-09 16:30:00,18.8758799927518,0.0,142,400
2023-07-09 16:45:00,18.816386957797892,0.0,272,103
2023-07-09 17:00:00,18.752659247641407,0.0,120,135
2023-07-09 17:15:00,18.684945960823672,0.0,322,382
2023-07-09 17:30:00,18.613496195886007,0.0,101,81
2023-07-09 17:45:00,18.53855905136975,0.0,374,111
2023-07-09 18:00:00,18.46038362581622,0.0,336,321
2023-07-09 18:15:00,18.379219017766754,0.0,901,951
2023-07-09 18:30:00,18.29531432576268,0.0,288,331
2023-07-09 18:45:00,18.208918648345318,0.0,855,299
2023-07-09 19:00:00,18.120281084056007,0.0,378,324
2023-07-09 19:15:00,18.029650731436067,0.0,867,1036
2023-07-09 19:30:00,17.937276689026824,0.0,375,373
2023-07-09 19:45:00,17.84340805536962,0.0,943,298
2023-07-09 20:00:00,17.74829392900577,0.0,296,342
2023-07-09 20:15:00,17.652183408476606,0.0,902,796
2023-07-09 20:30:00,17.55532559232346,0.0,286,300
2023-07-09 20:45:00,17.457969579087656,0.0,1023,339
2023-07-09 21:00:00,17.36036446731052,0.0,322,359
2023-07-09 21:15:00,17.26275935553339,0.0,1073,1004
2023-07-09 21:30:00,17.165403342297584,0.0,290,331
2023-07-09 21:45:00,17.068545526144437,0.0,818,339
2023-07-09 22:00:00,16.972435005615274,0.0,131,133
2023-07-09 22:15:00,16.877320879251425,0.0,339,408
2023-07-09 22:30:00,16.78345224559422,0.0,101,144
2023-07-09 22:45:00,16.69107820318498,0.0,240,88
2023-07-09 23:00:00,16.600447850565036,0.0,111,148
2023-07-09 23:15:00,16.511810286275725,0.0,353,374
2023-07-09 23:30:00,16.425414608858365,0.0,96,149
2023-07-09 23:45:00,16.34150991685429,0.0,251,120
2023-07-10 00:00:00,16.260345308804823,0.0,259,127
2023-07-10 00:15:00,16.182169883251294,0.0,725,528
2023-07-10 00:30:00,16.107232738735036,0.0,314,134
2023-07-10 00:45:00,16.035782973797374,0.0,986,507
2023-07-10 01:00:00,15.968069686979636,0.0,275,149
2023-07-10 01:15:00,15.90434197682315,0.0,1117,468
2023-07-10 01:30:00,15.844848941869245,0.0,346,188
2023-07-10 01:45:00,15.78983968065925,0.0,1087,463
2023-07-10 02:00:00,15.739563291734491,0.0,272,173
2023-07-10 02:15:00,15.694268873636299,0.0,898,371
2023-07-10 02:30:00,15.654205524905997,0.0,298,169
2023-07-10 02:45:00,15.619622344084924,0.0,931,492
2023-07-10 03:00:00,15.590768429714394,0.0,341,140
2023-07-10 03:15:00,15.56789288033575,0.0,980,368
2023-07-10 03:30:00,15.551244794490309,0.0,375,192
2023-07-10 03:45:00,15.541073270719403,0.0,1002,467
2023-07-10 04:00:00,15.537627407564363,0.0,355,142
2023-07-10 04:15:00,15.548024586832467,0.0,694,428
2023-07-10 04:30:00,15.578511231127074,0.0,261,194
2023-07-10 04:45:00,15.62803000018363,0.0,994,477
2023-07-10 05:00:00,15.695523553737585,0.0,343,169
2023-07-10 05:15:00,15.779934551524386,0.0,999,495
2023-07-10 05:30:00,15.880205653279479,0.0,295,183
2023-07-10 05:45:00,15.995279518738313,0.0,894,398
2023-07-10 06:00:00,16.124098807636333,0.0,382,155
2023-07-10 06:15:00,16.265606179708982,0.0,764,472
2023-07-10 06:30:00,16.418744294691717,0.0,314,153
2023-07-10 06:45:00,16.582455812319978,0.0,957,507
2023-07-10 07:00:00,16.755683392329217,0.0,1386,411
2023-07-10 07:15:00,16.937369694454876,0.0,2108,997
2023-07-10 07:30:00,17.12645737843241,0.0,873,1210
2023-07-10 07:45:00,17.321889103997258,0.0,2072,1240
2023-07-10 08:00:00,17.52260753088487,0.0,919,386
2023-07-10 08:15:00,17.727555318830692,0.0,2347,1100
2023-07-10 08:30:00,17.93567512757017,0.0,825,424
2023-07-10 08:45:00,18.14590961683876,0.0,2584,1036
2023-07-10 09:00:00,18.357201446371896,0.0,775,381
2023-07-10 09:15:00,18.568493275905038,0.0,3331,1020
2023-07-10 09:30:00,18.778727765173628,0.0,758,1248
2023-07-10 09:45:00,18.986847573913106,0.0,2643,1197
2023-07-10 10:00:00,19.19179536185893,0.0,301,185
2023-07-10 10:15:00,19.39251378874654,0.0,1032,395
2023-07-10 10:30:00,19.587945514311386,0.0,242,196
2023-07-10 10:45:00,19.77703319828892,0.0,742,355
2023-07-10 11:00:00,19.958719500414578,0.0,323,166
2023-07-10 11:15:00,20.131947080423817,0.0,728,430
2023-07-10 11:30:00,20.295658598052075,0.0,324,386
2023-07-10 11:45:00,20.44879671303481,0.0,1065,487
2023-07-10 12:00:00,20.590304085107466,0.0,244,120
2023-07-10 12:15:00,20.719123374005484,0.0,844,394
2023-07-10 12:30:00,20.834197239464316,0.0,331,124
2023-07-10 12:45:00,20.934468341219407,0.0,1037,472
2023-07-10 13:00:00,21.01887933900621,0.0,374,193
2023-07-10 13:15:00,21.086372892560167,0.0,855,538
2023-07-10 13:30:00,21.135891661616725,0.0,358,170
2023-07-10 13:45:00,21.166378305911334,0.0,812,480
2023-07-10 14:00:00,21.176775485179434,0.0,385,177
2023-07-10 14:15:00,21.172571207617754,0.0,976,521
2023-07-10 14:30:00,21.160160990718808,0.0,288,578
2023-07-10 14:45:00,21.139848758161765,0.0,760,433
2023-07-10 15:00:00,21.11193843362578,0.0,300,192
2023-07-10 15:15:00,21.076733940790007,0.0,1031,383
2023-07-10 15:30:00,21.034539203333605,0.0,288,170
2023-07-10 15:45:00,20.98565814493573,0.0,772,533
2023-07-10 16:00:00,20.930394689275545,0.0,817,452
2023-07-10 16:15:00,20.869052760032208,0.0,2577,1188
2023-07-10 16:30:00,20.801936280884867,0.0,754,1075
2023-07-10 16:45:00,20.72934917551269,0.0,2399,1093
2023-07-10 17:00:00,20.651595367594833,0.0,847,450
2023-07-10 17:15:00,20.56897878081045,0.0,2566,1071
2023-07-10 17:30:00,20.481803338838702,0.0,774,428
2023-07-10 17:45:00,20.390372965358743,0.0,2201,1065
2023-07-10 18:00:00,20.294991584049733,0.0,884,436
2023-07-10 18:15:00,20.19596311859083,0.0,2566,1056
2023-07-10 18:30:00,20.093591492661194,0.0,792,1259
2023-07-10 18:45:00,19.98818062993998,0.0,2513,1028
2023-07-10 19:00:00,19.880034454106344,0.0,283,179
2023-07-10 19:15:00,19.769456888839446,0.0,867,352
2023-07-10 19:30:00,19.656751857818445,0.0,286,121
2023-07-10 19:45:00,19.542223284722496,0.0,993,362
2023-07-10 20:00:00,19.42617509323076,0.0,326,157
2023-07-10 20:15:00,19.308911207022394,0.0,1074,511
2023-07-10 20:30:00,19.19073554977655,0.0,308,146
2023-07-10 20:45:00,19.0719520451724,0.0,983,379
2023-07-10 21:00:00,18.952864616889084,0.0,288,182
2023-07-10 21:15:00,18.83377718860577,0.0,698,516
2023-07-10 21:30:00,18.714993684001616,0.0,318,172
2023-07-10 21:45:00,18.596818026755773,0.0,974,485
2023-07-10 22:00:00,18.479554140547403,0.0,342,192
2023-07-10 22:15:00,18.363505949055668,0.0,1092,529
2023-07-10 22:30:00,18.24897737595972,0.0,348,146
2023-07-10 22:45:00,18.13627234493872,0.0,803,469
2023-07-10 23:00:00,18.025694779671824,0.0,272,155
2023-07-10 23:15:00,17.91754860383819,0.0,1084,433
2023-07-10 23:30:00,17.812137741116974,0.0,249,159
2023-07-10 23:45:00,17.70976611518734,0.0,919,387
2023-07-11 00:00:00,17.610737649728435,0.0,273,188
2023-07-11 00:15:00,17.515356268419428,0.0,970,416
2023-07-11 00:30:00,17.423925894939465,0.0,339,171
2023-07-11 00:45:00,17.33675045296772,0.0,1126,385
2023-07-11 01:00:00,17.254133866183334,0.0,262,125
2023-07-11 01:15:00,17.176380058265476,0.0,728,359
2023-07-11 01:30:00,17.1037929528933,0.0,272,152
2023-07-11 01:45:00,17.036676473745963,0.0,944,528
2023-07-11 02:00:00,16.975334544502623,0.0,256,175
2023-07-11 02:15:00,16.920071088842437,0.0,1093,448
2023-07-11 02:30:00,16.871190030444563,0.0,377,196
2023-07-11 02:45:00,16.82899529298816,0.0,850,335
2023-07-11 03:00:00,16.793790800152387,0.0,291,195
2023-07-11 03:15:00,16.765880475616402,0.0,1016,528
2023-07-11 03:30:00,16.745568243059356,0.0,346,123
2023-07-11 03:45:00,16.733158026160417,0.0,705,345
2023-07-11 04:00:00,16.728953748598734,0.0,328,174
2023-07-11 04:15:00,16.73434441815635,0.0,1120,461
2023-07-11 04:30:00,16.750150957706655,0.0,245,140
2023-07-11 04:45:00,16.775825163565823,0.0,1078,547
2023-07-11 05:00:00,16.81081883205003,0.0,261,142
2023-07-11 05:15:00,16.85458375947544,0.0,1036,342
2023-07-11 05:30:00,16.906571742158235,0.0,363,178
2023-07-11 05:45:00,16.966234576414585,0.0,861,491
2023-07-11 06:00:00,17.033024058560674,0.0,319,198
2023-07-11 06:15:00,17.106391984912666,0.0,931,347
2023-07-11 06:30:00,17.185790151786744,0.0,279,121
2023-07-11 06:45:00,17.270670355499078,0.0,1067,461
2023-07-11 07:00:00,17.36048439236584,0.0,1185,404
2023-07-11 07:15:00,17.45468405870321,0.0,2277,1063
2023-07-11 07:30:00,17.552721150827356,0.0,862,1402
2023-07-11 07:45:00,17.654047465054454,0.0,2432,1051
2023-07-11 08:00:00,17.75811479770069,0.0,904,389
2023-07-11 08:15:00,17.86437494508222,0.0,2639,1247
2023-07-11 08:30:00,17.972279703515227,0.0,882,401
2023-07-11 08:45:00,18.081280869315883,0.0,2455,1049
2023-07-11 09:00:00,18.19083023880037,0.0,763,408
2023-07-11 09:15:00,18.300379608284857,0.0,2398,1246
2023-07-11 09:30:00,18.409380774085513,0.0,912,1200
2023-07-11 09:45:00,18.51728553251852,0.0,2417,1090
2023-07-11 10:00:00,18.623545679900054,0.0,283,128
2023-07-11 10:15:00,18.727613012546282,0.0,779,367
2023-07-11 10:30:00,18.828939326773384,0.0,379,137
2023-07-11 10:45:00,18.92697641889753,0.0,793,411
2023-07-11 11:00:00,19.021176085234902,0.0,257,145
2023-07-11 11:15:00,19.11099012210166,0.0,986,342
2023-07-11 11:30:00,19.195870325813996,0.0,317,563
2023-07-11 11:45:00,19.27526849268807,0.0,1100,352
2023-07-11 12:00:00,19.348636419040066,0.0,253,120
2023-07-11 12:15:00,19.415425901186154,0.0,802,394
2023-07-11 12:30:00,19.475088735442508,0.0,296,128
2023-07-11 12:45:00,19.5270767181253,0.0,1066,383
2023-07-11 13:00:00,19.570841645550715,0.0,393,131
2023-07-11 13:15:00,19.605835314034916,0.0,731,395
2023-07-11 13:30:00,19.63150951989408,0.0,347,192
2023-07-11 13:45:00,19.647316059444385,0.0,933,479
2023-07-11 14:00:00,19.652706729002006,0.0,305,176
2023-07-11 14:15:00,19.647584842836878,0.0,804,478
2023-07-11 14:30:00,19.632466022228975,0.0,392,579
2023-07-11 14:45:00,19.60772052400951,0.0,1062,477
2023-07-11 15:00:00,19.573718605009695,0.0,340,143
2023-07-11 15:15:00,19.53083052206074,0.0,1355,387
2023-07-11 15:30:00,19.47942653199387,0.0,276,159
2023-07-11 15:45:00,19.41987689164029,0.0,856,463
2023-07-11 16:00:00,19.352551857831216,0.0,783,389
2023-07-11 16:15:00,19.277821687397864,0.0,2156,1164
2023-07-11 16:30:00,19.196056637171445,0.0,813,1353
2023-07-11 16:45:00,19.10762696398318,0.0,2293,1084
2023-07-11 17:00:00,19.01290292466427,0.0,735,393
2023-07-11 17:15:00,18.912254776045938,0.0,2218,1237
2023-07-11 17:30:00,18.806052774959397,0.0,731,440
2023-07-11 17:45:00,18.69466717823586,0.0,2313,991
2023-07-11 18:00:00,18.578468242706546,0.0,913,365
2023-07-11 18:15:00,18.45782622520266,0.0,2234,1018
2023-07-11 18:30:00,18.333111382555423,0.0,750,1362
2023-07-11 18:45:00,18.204693971596047,0.0,2578,1174
2023-07-11 19:00:00,18.072944249155743,0.0,334,169
2023-07-11 19:15:00,17.938232472065728,0.7879258287059818,717,506
2023-07-11 19:30:00,17.800928897157213,1.4808161739232655,278,146
2023-07-11 19:45:00,17.661403781261416,1.9950982340462482,855,466
2023-07-11 20:00:00,17.52002738120955,2.2687420026292475,253,130
2023-07-11 20:15:00,17.377169953832826,2.2687420026292475,745,515
2023-07-11 20:30:00,17.23320175596246,1.9950982340462482,257,189
2023-07-11 20:45:00,17.088493044429672,1.480816173923266,864,357
2023-07-11 21:00:00,16.943414076065665,0.7879258287059822,289,156
2023-07-11 21:15:00,16.79833510770166,2.82126904780432e-16,858,444
2023-07-11 21:30:00,16.653626396168868,0.0,264,156
2023-07-11 21:45:00,16.509658198298503,0.0,840,356
2023-07-11 22:00:00,16.366800770921778,0.0,262,132
2023-07-11 22:15:00,16.225424370869913,0.0,846,488
2023-07-11 22:30:00,16.085899254974116,0.0,259,126
2023-07-11 22:45:00,15.948595680065601,0.0,1081,486
2023-07-11 23:00:00,15.813883902975588,0.0,273,121
2023-07-11 23:15:00,15.682134180535284,0.0,1078,524
2023-07-11 23:30:00,15.553716769575905,0.0,315,193
2023-07-11 23:45:00,15.429001926928667,0.0,888,381
2023-07-12 00:00:00,15.308359909424784,0.0,335,126
2023-07-12 00:15:00,15.192160973895467,0.0,1000,361
2023-07-12 00:30:00,15.08077537717193,0.0,267,129
2023-07-12 00:45:00,14.974573376085392,0.0,1120,338
2023-07-12 01:00:00,14.873925227467062,0.0,370,134
2023-07-12 01:15:00,14.779201188148154,0.0,819,478
2023-07-12 01:30:00,14.690771514959884,0.0,291,173
2023-07-12 01:45:00,14.609006464733467,0.0,825,429
2023-07-12 02:00:00,14.534276294300115,0.0,305,178
2023-07-12 02:15:00,14.46695126049104,0.0,867,409
2023-07-12 02:30:00,14.407401620137462,0.0,281,123
2023-07-12 02:45:00,14.355997630070588,0.0,797,479
2023-07-12 03:00:00,14.313109547121636,0.0,396,173
2023-07-12 03:15:00,14.279107628121823,0.0,865,531
2023-07-12 03:30:00,14.254362129902356,0.0,273,136
2023-07-12 03:45:00,14.239243309294451,0.0,969,432
2023-07-12 04:00:00,14.234121423129325,0.0,318,176
2023-07-12 04:15:00,14.245576109117506,0.0,902,406
2023-07-12 04:30:00,14.279163578201494,0.0,261,156
2023-07-12 04:45:00,14.333718947060456,0.0,1007,432
2023-07-12 05:00:00,14.408077332373558,0.0,293,134
2023-07-12 05:15:00,14.501073850819974,0.0,1113,369
2023-07-12 05:30:00,14.61154361907887,0.0,377,175
2023-07-12 05:45:00,14.73832175382941,0.0,1131,338
2023-07-12 06:00:00,14.880243371750767,0.0,292,171
2023-07-12 06:15:00,15.036143589522105,0.0,986,540
2023-07-12 06:30:00,15.204857523822595,0.0,383,199
2023-07-12 06:45:00,15.385220291331407,0.0,690,453
2023-07-12 07:00:00,15.576067008727705,0.0,1474,405
2023-07-12 07:15:00,15.776232792690656,0.0,2097,1045
2023-07-12 07:30:00,15.984552759899431,0.0,751,1124
2023-07-12 07:45:00,16.199862027033202,0.0,2573,1051
2023-07-12 08:00:00,16.420995710771127,0.0,746,415
2023-07-12 08:15:00,16.646788927792382,0.0,2141,1122
2023-07-12 08:30:00,16.876076794776132,0.0,771,450
2023-07-12 08:45:00,17.107694428401544,0.0,2383,1247
2023-07-12 09:00:00,17.340476945347795,0.0,876,394
2023-07-12 09:15:00,17.57325946229404,0.0,2526,1051
2023-07-12 09:30:00,17.804877095919455,0.0,881,1293
2023-07-12 09:45:00,18.034164962903205,0.0,2599,1121
2023-07-12 10:00:00,18.25995817992446,0.0,299,190
2023-07-12 10:15:00,18.481091863662385,0.0,702,390
2023-07-12 10:30:00,18.696401130796154,0.0,361,189
2023-07-12 10:45:00,18.904721098004927,0.0,739,384
2023-07-12 11:00:00,19.104886881967882,0.0,261,121
2023-07-12 11:15:00,19.29573359936418,0.0,920,382
2023-07-12 11:30:00,19.476096366872987,0.0,348,406
2023-07-12 11:45:00,19.64481030117348,0.0,773,496
2023-07-12 12:00:00,19.80071051894482,0.0,301,121
2023-07-12 12:15:00,19.942632136866173,0.0,1022,353
2023-07-12 12:30:00,20.069410271616718,0.0,318,183
2023-07-12 12:45:00,20.17988003987561,0.0,848,354
2023-07-12 13:00:00,20.272876558322025,0.0,346,142
2023-07-12 13:15:00,20.34723494363513,0.0,945,363
2023-07-12 13:30:00,20.401790312494093,0.0,276,186
2023-07-12 13:45:00,20.435377781578076,0.0,712,376
2023-07-12 14:00:00,20.44683246756626,0.0,330,182
2023-07-12 14:15:00,20.442068362707698,0.0,993,513
2023-07-12 14:30:00,20.428005643546893,0.0,377,453
2023-07-12 14:45:00,20.40498870320614,0.0,904,464
2023-07-12 15:00:00,20.373361934807754,0.0,303,179
2023-07-12 15:15:00,20.333469731474032,0.0,1080,536
2023-07-12 15:30:00,20.285656486327287,0.0,309,130
2023-07-12 15:45:00,20.23026659248982,0.0,979,477
2023-07-12 16:00:00,20.167644443083933,0.0,739,440
2023-07-12 16:15:00,20.09813443123194,0.0,2221,1210
2023-07-12 16:30:00,20.022080950056143,0.0,908,1069
2023-07-12 16:45:00,19.939828392678844,0.0,2217,1243
2023-07-12 17:00:00,19.851721152222357,0.0,751,395
2023-07-12 17:15:00,19.758103621808978,0.0,2515,1180
2023-07-12 17:30:00,19.659320194561015,0.0,919,361
2023-07-12 17:45:00,19.555715263600778,0.0,2637,1162
2023-07-12 18:00:00,19.44763322205057,0.0,779,443
2023-07-12 18:15:00,19.335418463032696,0.0,2476,1147
2023-07-12 18:30:00,19.21941537966946,0.0,737,1150
2023-07-12 18:45:00,19.099968365083168,0.0,2592,1215
2023-07-12 19:00:00,18.977421812396127,0.0,350,145
2023-07-12 19:15:00,18.852120114730642,0.0,989,421
2023-07-12 19:30:00,18.724407665209018,0.0,362,168
2023-07-12 19:45:00,18.594628856953562,0.0,1014,352
2023-07-12 20:00:00,18.46312808308658,0.0,353,167
